what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985703010
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985706687
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985709369
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985742890
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985745016
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985751641
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985753703
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985876872
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985879253
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985946475
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318985948561
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318986194692
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318986196698
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318986287627
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318986288849
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318986292954
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318986295222
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318986406882
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318986409848
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318986473375
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318986501254
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318986505969
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318986509400
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318986509727
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318986509820
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318986512538
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318986517259
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318986519146
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318986541103
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318986555380
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318986557864
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318986603951
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318986638201
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318986640029
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318986646692
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318986649990
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318986657742
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318986670347
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318986736866
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318986738465
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318986751391
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318986771338
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1318986778120
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318986781906
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318986784253
closed,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318986784978
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1318986787812
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1318986787866
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1318986787958
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1318986787976
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1318986787976
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1318986787976
stopped,bundle,org.eclipse.jdt.junit,3.6.0.v20100526-0800,"org.eclipse.jdt.junit",1318986787976
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1318986788015
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1318986788016
stopped,bundle,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui",1318986788016
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1318986788076
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.303.v201004290328,"org.eclipse.wst.xsd.ui",1318986788219
