what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318371499602
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318371500049
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318371500274
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318371528762
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318371529064
error,log,,,"Unhandled event loop exception",1318371529313
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318371539672
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318371620866
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318371620997
error,log,,,"Unhandled event loop exception",1318371621190
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1318371644521
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318371661101
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318371661259
error,log,,,"Unhandled event loop exception",1318371661369
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318371723146
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318371744334
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318371748236
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318371752034
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318371753437
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318371757245
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318371775622
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318371829670
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318371834018
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318371843816
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318371877537
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318371884196
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318371924682
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318371995053
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318371996931
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.copy",1318372056603
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.paste",1318372058078
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372078505
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372078657
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372078703
error,log,,,"Unhandled event loop exception",1318372078864
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372096438
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372123960
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372124233
error,log,,,"Unhandled event loop exception",1318372124391
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372136710
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372136888
error,log,,,"Unhandled event loop exception",1318372137017
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372148313
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372162109
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372176569
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372176693
error,log,,,"Unhandled event loop exception",1318372176770
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372184989
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372189287
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372207976
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372230975
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372236297
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372240917
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372256581
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372259742
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372308463
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372404150
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372420436
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372471380
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372488536
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372492161
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318372495704
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372496229
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372496304
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372498572
closed,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372498572
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372512945
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372523019
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1318372530414
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.edit.undo",1318372532594
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372582570
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372616763
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372636698
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372636823
error,log,,,"Unhandled event loop exception",1318372637216
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372678470
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372682837
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372685149
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372703299
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372705771
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1318372708801
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372710671
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372733717
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372735355
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1318372759622
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372783201
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1318372791390
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372792646
activated,view,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.PackageExplorer",1318372820138
opened,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372820695
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372820790
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372826435
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372830013
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372836367
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372843493
activated,editor,org.eclipse.jdt.ui,3.6.0.v20100602-1600,"org.eclipse.jdt.ui.CompilationUnitEditor",1318372861225
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372862348
deactivated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372862687
activated,workbench,org.eclipse.ui.workbench,3.6.0.I20100603-1100,"",1318372864838
executed,command,org.eclipse.ui,3.6.0.I20100603-1100,"org.eclipse.ui.file.saveAll",1318372867937
